#VERSION,,,,,,,,,,
##Create qccsvout Ver 2.3.1c. (QC to CSV converter),,,,,,,,,,
#FILE_TYPE,,,,,,,,,,
#FILE_SUM,,,,,,,,,,
#FILE_NO,,,,,,,,,,
#FILE_HEAD,,,,,,,,,,
90,120,17,111,GO,47,/,0,,0,0
90,119,17,112,GO,42,*,0,,1001,0
63,132,18,1,GO,47,/,0,,0,0
63,131,18,2,GO,47,/,0,,0,0
63,128,18,3,GO,47,/,0,,0,0
63,127,18,4,NG,72,H,0,,10057,50019
63,124,18,5,GO,47,/,0,,0,0
63,123,18,6,GO,47,/,0,,0,0
63,120,18,7,GO,47,/,0,,0,0
63,119,18,8,GO,47,/,0,,0,0
64,132,18,9,GO,47,/,0,,0,0
64,131,18,10,GO,42,*,0,,1001,0
64,128,18,11,GO,47,/,0,,0,0
64,127,18,12,GO,47,/,0,,0,0
64,124,18,13,GO,47,/,0,,0,0
64,123,18,14,GO,47,/,0,,0,0
64,120,18,15,GO,47,/,0,,0,0
64,119,18,16,GO,47,/,0,,0,0
65,132,18,17,GO,47,/,0,,0,0
65,131,18,18,GO,47,/,0,,0,0
65,128,18,19,GO,47,/,0,,0,0
65,127,18,20,GO,47,/,0,,0,0
65,124,18,21,GO,47,/,0,,0,0
65,123,18,22,GO,47,/,0,,0,0
65,120,18,23,GO,47,/,0,,0,0
65,119,18,24,GO,47,/,0,,0,0
66,132,18,25,GO,47,/,0,,0,0
66,131,18,26,GO,47,/,0,,0,0
66,128,18,27,GO,47,/,0,,0,0
66,127,18,28,GO,47,/,0,,0,0
66,124,18,29,GO,47,/,0,,0,0
66,123,18,30,GO,47,/,0,,0,0
66,120,18,31,GO,47,/,0,,0,0
66,119,18,32,GO,47,/,0,,0,0
67,132,18,33,GO,47,/,0,,0,0
67,131,18,34,GO,47,/,0,,0,0
67,128,18,35,GO,47,/,0,,0,0
67,127,18,36,GO,47,/,0,,0,0
67,124,18,37,GO,47,/,0,,0,0
67,123,18,38,GO,47,/,0,,0,0
67,120,18,39,GO,47,/,0,,0,0
67,119,18,40,GO,47,/,0,,0,0
68,132,18,41,GO,47,/,0,,0,0
68,131,18,42,GO,47,/,0,,0,0
68,128,18,43,GO,47,/,0,,0,0
68,127,18,44,GO,47,/,0,,0,0
68,124,18,45,GO,47,/,0,,0,0
68,123,18,46,GO,47,/,0,,0,0
68,120,18,47,GO,47,/,0,,0,0
68,119,18,48,GO,47,/,0,,0,0
69,132,18,49,GO,47,/,0,,0,0
69,131,18,50,GO,47,/,0,,0,0
69,128,18,51,GO,47,/,0,,0,0
69,127,18,52,GO,47,/,0,,0,0
69,124,18,53,GO,47,/,0,,0,0
69,123,18,54,GO,47,/,0,,0,0
69,120,18,55,GO,47,/,0,,0,0
69,119,18,56,GO,47,/,0,,0,0
70,132,18,57,GO,47,/,0,,0,0
70,131,18,58,GO,47,/,0,,0,0
70,128,18,59,GO,47,/,0,,0,0
70,127,18,60,GO,47,/,0,,0,0
70,124,18,61,GO,47,/,0,,0,0
70,123,18,62,GO,47,/,0,,0,0
70,120,18,63,GO,47,/,0,,0,0
70,119,18,64,NG,72,H,0,,10051,50019
71,132,18,65,GO,47,/,0,,0,0
71,131,18,66,GO,47,/,0,,0,0
71,128,18,67,GO,47,/,0,,0,0
71,127,18,68,GO,47,/,0,,0,0
71,124,18,69,GO,47,/,0,,0,0
71,123,18,70,GO,47,/,0,,0,0
71,120,18,71,GO,47,/,0,,0,0
71,119,18,72,GO,47,/,0,,0,0
72,132,18,73,GO,47,/,0,,0,0
72,131,18,74,GO,47,/,0,,0,0
72,128,18,75,GO,47,/,0,,0,0
72,127,18,76,GO,47,/,0,,0,0
72,124,18,77,NG,72,H,0,,50052,50052
72,123,18,78,GO,47,/,0,,0,0
72,120,18,79,GO,47,/,0,,0,0
72,119,18,80,GO,47,/,0,,0,0
73,132,18,81,GO,47,/,0,,0,0
73,131,18,82,GO,47,/,0,,0,0
73,128,18,83,GO,47,/,0,,0,0
73,127,18,84,GO,47,/,0,,0,0
73,124,18,85,GO,47,/,0,,0,0
73,123,18,86,GO,47,/,0,,0,0
73,120,18,87,NG,72,H,0,,10050,50022
73,119,18,88,GO,47,/,0,,0,0
74,132,18,89,GO,47,/,0,,0,0
74,131,18,90,GO,47,/,0,,0,0
74,128,18,91,GO,47,/,0,,0,0
74,127,18,92,GO,47,/,0,,0,0
74,124,18,93,NG,72,H,0,,50046,50046
74,123,18,94,GO,42,*,0,,1001,0
74,120,18,95,GO,47,/,0,,0,0
74,119,18,96,NG,72,H,0,,1006,1006
75,132,18,97,GO,47,/,0,,0,0
75,131,18,98,GO,47,/,0,,0,0
75,128,18,99,GO,47,/,0,,0,0
75,127,18,100,GO,47,/,0,,0,0
75,124,18,101,GO,47,/,0,,0,0
75,123,18,102,GO,47,/,0,,0,0
75,120,18,103,GO,47,/,0,,0,0
75,119,18,104,GO,47,/,0,,0,0
76,132,18,105,GO,47,/,0,,0,0
76,131,18,106,GO,47,/,0,,0,0
76,128,18,107,GO,47,/,0,,0,0
76,127,18,108,NG,72,H,0,,10050,50021
76,124,18,109,GO,47,/,0,,0,0
76,123,18,110,GO,47,/,0,,0,0
76,120,18,111,GO,47,/,0,,0,0
76,119,18,112,GO,47,/,0,,0,0
63,118,19,1,GO,47,/,0,,0,0
63,117,19,2,GO,47,/,0,,0,0
63,114,19,3,GO,47,/,0,,0,0
63,113,19,4,GO,47,/,0,,0,0
63,110,19,5,GO,47,/,0,,0,0
63,109,19,6,GO,47,/,0,,0,0
63,106,19,7,GO,47,/,0,,0,0
63,105,19,8,GO,47,/,0,,0,0
64,118,19,9,GO,47,/,0,,0,0
64,117,19,10,GO,47,/,0,,0,0
64,114,19,11,GO,47,/,0,,0,0
64,113,19,12,GO,47,/,0,,0,0
64,110,19,13,GO,47,/,0,,0,0
64,109,19,14,GO,47,/,0,,0,0
64,106,19,15,GO,47,/,0,,0,0
64,105,19,16,GO,47,/,0,,0,0
65,118,19,17,GO,47,/,0,,0,0
65,117,19,18,GO,47,/,0,,0,0
65,114,19,19,GO,47,/,0,,0,0
65,113,19,20,GO,47,/,0,,0,0
65,110,19,21,GO,47,/,0,,0,0
65,109,19,22,GO,47,/,0,,0,0
65,106,19,23,GO,47,/,0,,0,0
65,105,19,24,GO,47,/,0,,0,0
66,118,19,25,GO,47,/,0,,0,0
66,117,19,26,GO,47,/,0,,0,0
66,114,19,27,GO,47,/,0,,0,0
66,113,19,28,GO,47,/,0,,0,0
66,110,19,29,GO,47,/,0,,0,0
66,109,19,30,GO,47,/,0,,0,0
66,106,19,31,GO,47,/,0,,0,0
66,105,19,32,GO,47,/,0,,0,0
67,118,19,33,GO,47,/,0,,0,0
67,117,19,34,GO,47,/,0,,0,0
67,114,19,35,GO,47,/,0,,0,0
67,113,19,36,GO,47,/,0,,0,0
67,110,19,37,GO,47,/,0,,0,0
67,109,19,38,GO,47,/,0,,0,0
67,106,19,39,GO,47,/,0,,0,0
67,105,19,40,GO,47,/,0,,0,0
68,118,19,41,GO,47,/,0,,0,0
68,117,19,42,GO,47,/,0,,0,0
68,114,19,43,GO,47,/,0,,0,0
68,113,19,44,GO,47,/,0,,0,0
68,110,19,45,GO,47,/,0,,0,0
68,109,19,46,GO,47,/,0,,0,0
68,106,19,47,GO,47,/,0,,0,0
68,105,19,48,GO,47,/,0,,0,0
69,118,19,49,GO,47,/,0,,0,0
69,117,19,50,GO,42,*,0,,1001,0
69,114,19,51,GO,47,/,0,,0,0
69,113,19,52,NG,72,H,0,,10050,50022
69,110,19,53,GO,47,/,0,,0,0
69,109,19,54,GO,47,/,0,,0,0
69,106,19,55,GO,42,*,0,,1001,0
69,105,19,56,GO,47,/,0,,0,0
70,118,19,57,GO,47,/,0,,0,0
70,117,19,58,GO,47,/,0,,0,0
70,114,19,59,GO,47,/,0,,0,0
70,113,19,60,GO,47,/,0,,0,0
70,110,19,61,GO,47,/,0,,0,0
70,109,19,62,GO,47,/,0,,0,0
70,106,19,63,GO,47,/,0,,0,0
70,105,19,64,GO,47,/,0,,0,0
71,118,19,65,GO,47,/,0,,0,0
71,117,19,66,GO,47,/,0,,0,0
71,114,19,67,GO,47,/,0,,0,0
71,113,19,68,GO,47,/,0,,0,0
71,110,19,69,GO,47,/,0,,0,0
71,109,19,70,NG,72,H,0,,10051,50021
71,106,19,71,GO,47,/,0,,0,0
71,105,19,72,GO,47,/,0,,0,0
72,118,19,73,GO,47,/,0,,0,0
72,117,19,74,GO,47,/,0,,0,0
72,114,19,75,GO,47,/,0,,0,0
72,113,19,76,GO,47,/,0,,0,0
72,110,19,77,GO,47,/,0,,0,0
72,109,19,78,GO,47,/,0,,0,0
72,106,19,79,GO,47,/,0,,0,0
72,105,19,80,GO,47,/,0,,0,0
73,118,19,81,GO,47,/,0,,0,0
73,117,19,82,GO,47,/,0,,0,0
73,114,19,83,GO,47,/,0,,0,0
73,113,19,84,GO,47,/,0,,0,0
73,110,19,85,GO,47,/,0,,0,0
73,109,19,86,GO,47,/,0,,0,0
73,106,19,87,GO,47,/,0,,0,0
73,105,19,88,GO,47,/,0,,0,0
74,118,19,89,GO,47,/,0,,0,0
74,117,19,90,GO,47,/,0,,0,0
74,114,19,91,GO,47,/,0,,0,0
74,113,19,92,GO,47,/,0,,0,0
74,110,19,93,GO,47,/,0,,0,0
74,109,19,94,GO,47,/,0,,0,0
74,106,19,95,GO,47,/,0,,0,0
74,105,19,96,GO,47,/,0,,0,0
75,118,19,97,GO,47,/,0,,0,0
75,117,19,98,GO,47,/,0,,0,0
75,114,19,99,GO,47,/,0,,0,0
75,113,19,100,GO,47,/,0,,0,0
75,110,19,101,GO,47,/,0,,0,0
75,109,19,102,GO,42,*,0,,1001,0
75,106,19,103,GO,47,/,0,,0,0
75,105,19,104,GO,47,/,0,,0,0
76,118,19,105,GO,47,/,0,,0,0
76,117,19,106,GO,47,/,0,,0,0
76,114,19,107,GO,47,/,0,,0,0
76,113,19,108,GO,47,/,0,,0,0
76,110,19,109,GO,47,/,0,,0,0
76,109,19,110,GO,42,*,0,,1001,0
76,106,19,111,GO,47,/,0,,0,0
76,105,19,112,GO,47,/,0,,0,0
49,118,20,1,GO,47,/,0,,0,0
49,117,20,2,GO,47,/,0,,0,0
49,114,20,3,GO,47,/,0,,0,0
49,113,20,4,GO,47,/,0,,0,0
49,110,20,5,GO,47,/,0,,0,0
49,109,20,6,GO,47,/,0,,0,0
49,106,20,7,NG,72,H,0,,10050,50019
49,105,20,8,GO,42,*,0,,1001,0
50,118,20,9,GO,47,/,0,,0,0
50,117,20,10,GO,47,/,0,,0,0
50,114,20,11,GO,47,/,0,,0,0
50,113,20,12,GO,47,/,0,,0,0
50,110,20,13,GO,47,/,0,,0,0
50,109,20,14,GO,47,/,0,,0,0
50,106,20,15,GO,47,/,0,,0,0
50,105,20,16,GO,47,/,0,,0,0
51,118,20,17,GO,47,/,0,,0,0
51,117,20,18,GO,47,/,0,,0,0
51,114,20,19,GO,47,/,0,,0,0
51,113,20,20,GO,47,/,0,,0,0
51,110,20,21,GO,47,/,0,,0,0
51,109,20,22,GO,47,/,0,,0,0
51,106,20,23,GO,47,/,0,,0,0
51,105,20,24,GO,47,/,0,,0,0
52,118,20,25,GO,47,/,0,,0,0
52,117,20,26,GO,47,/,0,,0,0
52,114,20,27,GO,47,/,0,,0,0
52,113,20,28,GO,47,/,0,,0,0
52,110,20,29,NG,72,H,0,,10057,10057
52,109,20,30,GO,47,/,0,,0,0
52,106,20,31,GO,47,/,0,,0,0
52,105,20,32,GO,47,/,0,,0,0
53,118,20,33,GO,47,/,0,,0,0
53,117,20,34,GO,47,/,0,,0,0
53,114,20,35,GO,47,/,0,,0,0
53,113,20,36,GO,47,/,0,,0,0
53,110,20,37,NG,72,H,0,,50040,50040
53,109,20,38,GO,47,/,0,,0,0
53,106,20,39,GO,47,/,0,,0,0
53,105,20,40,GO,47,/,0,,0,0
54,118,20,41,GO,47,/,0,,0,0
54,117,20,42,GO,47,/,0,,0,0
54,114,20,43,GO,47,/,0,,0,0
54,113,20,44,GO,47,/,0,,0,0
54,110,20,45,GO,47,/,0,,0,0
54,109,20,46,GO,47,/,0,,0,0
54,106,20,47,GO,47,/,0,,0,0
54,105,20,48,GO,47,/,0,,0,0
55,118,20,49,GO,47,/,0,,0,0
55,117,20,50,GO,47,/,0,,0,0
55,114,20,51,GO,47,/,0,,0,0
55,113,20,52,GO,47,/,0,,0,0
55,110,20,53,GO,47,/,0,,0,0
55,109,20,54,GO,47,/,0,,0,0
55,106,20,55,GO,47,/,0,,0,0
55,105,20,56,GO,47,/,0,,0,0
56,118,20,57,GO,47,/,0,,0,0
56,117,20,58,GO,47,/,0,,0,0
56,114,20,59,GO,47,/,0,,0,0
56,113,20,60,GO,47,/,0,,0,0
56,110,20,61,GO,47,/,0,,0,0
56,109,20,62,GO,47,/,0,,0,0
56,106,20,63,GO,47,/,0,,0,0
56,105,20,64,GO,47,/,0,,0,0
57,118,20,65,GO,47,/,0,,0,0
57,117,20,66,GO,47,/,0,,0,0
57,114,20,67,GO,47,/,0,,0,0
57,113,20,68,GO,47,/,0,,0,0
57,110,20,69,GO,47,/,0,,0,0
57,109,20,70,GO,47,/,0,,0,0
57,106,20,71,GO,47,/,0,,0,0
57,105,20,72,GO,47,/,0,,0,0
58,118,20,73,GO,47,/,0,,0,0
58,117,20,74,GO,47,/,0,,0,0
58,114,20,75,GO,47,/,0,,0,0
58,113,20,76,GO,47,/,0,,0,0
58,110,20,77,GO,47,/,0,,0,0
58,109,20,78,GO,47,/,0,,0,0
58,106,20,79,GO,47,/,0,,0,0
58,105,20,80,GO,47,/,0,,0,0
59,118,20,81,GO,47,/,0,,0,0
59,117,20,82,GO,47,/,0,,0,0
59,114,20,83,GO,47,/,0,,0,0
59,113,20,84,NG,72,H,0,,10050,50021
59,110,20,85,GO,47,/,0,,0,0
59,109,20,86,GO,42,*,0,,1001,0
59,106,20,87,GO,47,/,0,,0,0
59,105,20,88,GO,47,/,0,,0,0
60,118,20,89,GO,42,*,0,,1001,0
60,117,20,90,GO,47,/,0,,0,0
60,114,20,91,GO,47,/,0,,0,0
60,113,20,92,GO,47,/,0,,0,0
60,110,20,93,GO,47,/,0,,0,0
60,109,20,94,GO,47,/,0,,0,0
60,106,20,95,GO,47,/,0,,0,0
60,105,20,96,GO,56,8,0,,26405,0
61,118,20,97,GO,47,/,0,,0,0
61,117,20,98,GO,47,/,0,,0,0
61,114,20,99,GO,47,/,0,,0,0
61,113,20,100,GO,47,/,0,,0,0
61,110,20,101,NG,72,H,0,,10050,50019
61,109,20,102,NG,72,H,0,,10050,50023
61,106,20,103,GO,47,/,0,,0,0
61,105,20,104,GO,47,/,0,,0,0
62,118,20,105,GO,47,/,0,,0,0
62,117,20,106,GO,47,/,0,,0,0
62,114,20,107,GO,47,/,0,,0,0
62,113,20,108,GO,47,/,0,,0,0
62,110,20,109,GO,47,/,0,,0,0
62,109,20,110,GO,47,/,0,,0,0
62,106,20,111,GO,47,/,0,,0,0
62,105,20,112,GO,47,/,0,,0,0
49,116,21,1,GO,47,/,0,,0,0
49,115,21,2,GO,47,/,0,,0,0
49,112,21,3,GO,47,/,0,,0,0
49,111,21,4,GO,47,/,0,,0,0
49,108,21,5,GO,47,/,0,,0,0
49,107,21,6,GO,47,/,0,,0,0
49,104,21,7,GO,47,/,0,,0,0
49,103,21,8,GO,47,/,0,,0,0
50,116,21,9,GO,47,/,0,,0,0
50,115,21,10,GO,47,/,0,,0,0
50,112,21,11,GO,47,/,0,,0,0
50,111,21,12,GO,47,/,0,,0,0
50,108,21,13,GO,47,/,0,,0,0
50,107,21,14,GO,47,/,0,,0,0
50,104,21,15,GO,47,/,0,,0,0
50,103,21,16,GO,47,/,0,,0,0
51,116,21,17,GO,47,/,0,,0,0
51,115,21,18,GO,47,/,0,,0,0
51,112,21,19,GO,47,/,0,,0,0
51,111,21,20,GO,47,/,0,,0,0
51,108,21,21,GO,47,/,0,,0,0
51,107,21,22,GO,47,/,0,,0,0
51,104,21,23,GO,47,/,0,,0,0
51,103,21,24,GO,47,/,0,,0,0
52,116,21,25,GO,47,/,0,,0,0
52,115,21,26,GO,47,/,0,,0,0
52,112,21,27,GO,47,/,0,,0,0
52,111,21,28,GO,47,/,0,,0,0
52,108,21,29,GO,47,/,0,,0,0
52,107,21,30,GO,47,/,0,,0,0
52,104,21,31,NG,97,a,0,,1005,1005
52,103,21,32,GO,47,/,0,,0,0
53,116,21,33,GO,47,/,0,,0,0
53,115,21,34,GO,47,/,0,,0,0
53,112,21,35,GO,47,/,0,,0,0
53,111,21,36,GO,47,/,0,,0,0
53,108,21,37,GO,47,/,0,,0,0
53,107,21,38,GO,47,/,0,,0,0
53,104,21,39,GO,47,/,0,,0,0
53,103,21,40,GO,47,/,0,,0,0
54,116,21,41,GO,47,/,0,,0,0
54,115,21,42,GO,47,/,0,,0,0
54,112,21,43,NG,72,H,0,,1006,1006
54,111,21,44,GO,47,/,0,,0,0
54,108,21,45,GO,47,/,0,,0,0
54,107,21,46,GO,47,/,0,,0,0
54,104,21,47,GO,47,/,0,,0,0
54,103,21,48,GO,47,/,0,,0,0
55,116,21,49,GO,47,/,0,,0,0
55,115,21,50,GO,47,/,0,,0,0
55,112,21,51,GO,47,/,0,,0,0
55,111,21,52,GO,47,/,0,,0,0
55,108,21,53,GO,47,/,0,,0,0
55,107,21,54,GO,47,/,0,,0,0
55,104,21,55,GO,47,/,0,,0,0
55,103,21,56,GO,47,/,0,,0,0
56,116,21,57,GO,56,8,0,,26405,0
56,115,21,58,GO,47,/,0,,0,0
56,112,21,59,GO,47,/,0,,0,0
56,111,21,60,GO,47,/,0,,0,0
56,108,21,61,GO,47,/,0,,0,0
56,107,21,62,GO,47,/,0,,0,0
56,104,21,63,GO,47,/,0,,0,0
56,103,21,64,GO,47,/,0,,0,0
57,116,21,65,GO,47,/,0,,0,0
57,115,21,66,GO,47,/,0,,0,0
57,112,21,67,GO,47,/,0,,0,0
57,111,21,68,GO,47,/,0,,0,0
57,108,21,69,GO,47,/,0,,0,0
57,107,21,70,GO,47,/,0,,0,0
57,104,21,71,GO,47,/,0,,0,0
57,103,21,72,GO,47,/,0,,0,0
58,116,21,73,GO,47,/,0,,0,0
58,115,21,74,GO,47,/,0,,0,0
58,112,21,75,GO,47,/,0,,0,0
58,111,21,76,GO,47,/,0,,0,0
58,108,21,77,GO,47,/,0,,0,0
58,107,21,78,GO,47,/,0,,0,0
58,104,21,79,GO,47,/,0,,0,0
58,103,21,80,GO,47,/,0,,0,0
59,116,21,81,GO,47,/,0,,0,0
59,115,21,82,GO,42,*,0,,1001,0
59,112,21,83,GO,47,/,0,,0,0
59,111,21,84,GO,47,/,0,,0,0
59,108,21,85,GO,47,/,0,,0,0
59,107,21,86,GO,47,/,0,,0,0
59,104,21,87,GO,47,/,0,,0,0
59,103,21,88,GO,47,/,0,,0,0
60,116,21,89,GO,47,/,0,,0,0
60,115,21,90,GO,47,/,0,,0,0
60,112,21,91,GO,47,/,0,,0,0
60,111,21,92,GO,47,/,0,,0,0
60,108,21,93,GO,47,/,0,,0,0
60,107,21,94,GO,47,/,0,,0,0
60,104,21,95,GO,47,/,0,,0,0
60,103,21,96,GO,47,/,0,,0,0
61,116,21,97,GO,47,/,0,,0,0
61,115,21,98,GO,47,/,0,,0,0
61,112,21,99,GO,47,/,0,,0,0
61,111,21,100,GO,47,/,0,,0,0
61,108,21,101,GO,47,/,0,,0,0
61,107,21,102,GO,47,/,0,,0,0
61,104,21,103,GO,47,/,0,,0,0
61,103,21,104,GO,47,/,0,,0,0
62,116,21,105,GO,47,/,0,,0,0
62,115,21,106,GO,47,/,0,,0,0
62,112,21,107,GO,47,/,0,,0,0
62,111,21,108,GO,47,/,0,,0,0
62,108,21,109,GO,47,/,0,,0,0
62,107,21,110,GO,47,/,0,,0,0
62,104,21,111,GO,47,/,0,,0,0
62,103,21,112,GO,47,/,0,,0,0
35,116,22,1,GO,47,/,0,,0,0
35,115,22,2,GO,47,/,0,,0,0
35,112,22,3,GO,47,/,0,,0,0
35,111,22,4,GO,47,/,0,,0,0
35,108,22,5,GO,47,/,0,,0,0
35,107,22,6,GO,47,/,0,,0,0
35,104,22,7,GO,47,/,0,,0,0
35,103,22,8,GO,47,/,0,,0,0
36,116,22,9,GO,47,/,0,,0,0
36,115,22,10,GO,47,/,0,,0,0
36,112,22,11,GO,47,/,0,,0,0
36,111,22,12,GO,47,/,0,,0,0
36,108,22,13,GO,47,/,0,,0,0
36,107,22,14,GO,47,/,0,,0,0
36,104,22,15,GO,47,/,0,,0,0
36,103,22,16,GO,47,/,0,,0,0
37,116,22,17,GO,47,/,0,,0,0
37,115,22,18,GO,47,/,0,,0,0
37,112,22,19,GO,47,/,0,,0,0
37,111,22,20,GO,47,/,0,,0,0
37,108,22,21,GO,47,/,0,,0,0
37,107,22,22,GO,47,/,0,,0,0
37,104,22,23,GO,47,/,0,,0,0
37,103,22,24,GO,47,/,0,,0,0
38,116,22,25,GO,47,/,0,,0,0
38,115,22,26,GO,47,/,0,,0,0
38,112,22,27,GO,47,/,0,,0,0
38,111,22,28,GO,47,/,0,,0,0
38,108,22,29,GO,47,/,0,,0,0
38,107,22,30,GO,47,/,0,,0,0
38,104,22,31,GO,47,/,0,,0,0
38,103,22,32,GO,47,/,0,,0,0
39,116,22,33,GO,47,/,0,,0,0
39,115,22,34,GO,47,/,0,,0,0
39,112,22,35,GO,47,/,0,,0,0
39,111,22,36,GO,47,/,0,,0,0
39,108,22,37,GO,47,/,0,,0,0
39,107,22,38,GO,47,/,0,,0,0
39,104,22,39,GO,47,/,0,,0,0
39,103,22,40,GO,47,/,0,,0,0
40,116,22,41,GO,36,$,0,,26705,0
40,115,22,42,GO,47,/,0,,0,0
40,112,22,43,GO,47,/,0,,0,0
40,111,22,44,GO,47,/,0,,0,0
40,108,22,45,GO,47,/,0,,0,0
40,107,22,46,GO,47,/,0,,0,0
40,104,22,47,GO,47,/,0,,0,0
40,103,22,48,GO,47,/,0,,0,0
41,116,22,49,GO,47,/,0,,0,0
41,115,22,50,GO,47,/,0,,0,0
41,112,22,51,GO,47,/,0,,0,0
41,111,22,52,GO,47,/,0,,0,0
41,108,22,53,GO,47,/,0,,0,0
41,107,22,54,GO,47,/,0,,0,0
41,104,22,55,GO,47,/,0,,0,0
41,103,22,56,GO,47,/,0,,0,0
42,116,22,57,GO,47,/,0,,0,0
42,115,22,58,GO,47,/,0,,0,0
42,112,22,59,GO,47,/,0,,0,0
42,111,22,60,GO,47,/,0,,0,0
42,108,22,61,GO,47,/,0,,0,0
42,107,22,62,GO,47,/,0,,0,0
42,104,22,63,GO,47,/,0,,0,0
42,103,22,64,GO,47,/,0,,0,0
43,116,22,65,GO,47,/,0,,0,0
43,115,22,66,GO,47,/,0,,0,0
43,112,22,67,GO,47,/,0,,0,0
43,111,22,68,GO,47,/,0,,0,0
43,108,22,69,GO,47,/,0,,0,0
43,107,22,70,GO,47,/,0,,0,0
43,104,22,71,GO,47,/,0,,0,0
43,103,22,72,GO,47,/,0,,0,0
44,116,22,73,GO,47,/,0,,0,0
44,115,22,74,GO,47,/,0,,0,0
44,112,22,75,GO,47,/,0,,0,0
44,111,22,76,GO,47,/,0,,0,0
44,108,22,77,GO,47,/,0,,0,0
44,107,22,78,GO,47,/,0,,0,0
44,104,22,79,GO,47,/,0,,0,0
44,103,22,80,GO,47,/,0,,0,0
45,116,22,81,GO,47,/,0,,0,0
45,115,22,82,GO,47,/,0,,0,0
45,112,22,83,GO,47,/,0,,0,0
45,111,22,84,GO,47,/,0,,0,0
45,108,22,85,GO,47,/,0,,0,0
45,107,22,86,GO,47,/,0,,0,0
45,104,22,87,GO,47,/,0,,0,0
45,103,22,88,GO,47,/,0,,0,0
46,116,22,89,NG,72,H,0,,10050,50021
46,115,22,90,GO,47,/,0,,0,0
46,112,22,91,GO,47,/,0,,0,0
46,111,22,92,GO,47,/,0,,0,0
46,108,22,93,GO,47,/,0,,0,0
46,107,22,94,GO,47,/,0,,0,0
46,104,22,95,GO,47,/,0,,0,0
46,103,22,96,GO,47,/,0,,0,0
47,116,22,97,GO,47,/,0,,0,0
47,115,22,98,GO,47,/,0,,0,0
47,112,22,99,GO,47,/,0,,0,0
47,111,22,100,GO,47,/,0,,0,0
47,108,22,101,GO,47,/,0,,0,0
47,107,22,102,GO,47,/,0,,0,0
47,104,22,103,GO,47,/,0,,0,0
47,103,22,104,GO,47,/,0,,0,0
48,116,22,105,GO,47,/,0,,0,0
48,115,22,106,GO,47,/,0,,0,0
48,112,22,107,GO,47,/,0,,0,0
48,111,22,108,GO,47,/,0,,0,0
48,108,22,109,GO,47,/,0,,0,0
48,107,22,110,GO,47,/,0,,0,0
48,104,22,111,GO,47,/,0,,0,0
48,103,22,112,GO,47,/,0,,0,0
35,118,23,1,GO,47,/,0,,0,0
35,117,23,2,GO,47,/,0,,0,0
35,114,23,3,NG,101,e,0,,1007,1007
35,113,23,4,GO,47,/,0,,0,0
35,110,23,5,GO,47,/,0,,0,0
35,109,23,6,GO,47,/,0,,0,0
35,106,23,7,GO,47,/,0,,0,0
35,105,23,8,GO,47,/,0,,0,0
36,118,23,9,GO,47,/,0,,0,0
36,117,23,10,GO,47,/,0,,0,0
36,114,23,11,GO,47,/,0,,0,0
36,113,23,12,GO,47,/,0,,0,0
36,110,23,13,GO,47,/,0,,0,0
36,109,23,14,GO,47,/,0,,0,0
36,106,23,15,GO,47,/,0,,0,0
36,105,23,16,GO,47,/,0,,0,0
37,118,23,17,GO,47,/,0,,0,0
37,117,23,18,GO,47,/,0,,0,0
37,114,23,19,GO,47,/,0,,0,0
37,113,23,20,GO,47,/,0,,0,0
37,110,23,21,GO,47,/,0,,0,0
37,109,23,22,GO,47,/,0,,0,0
37,106,23,23,GO,47,/,0,,0,0
37,105,23,24,GO,47,/,0,,0,0
38,118,23,25,GO,47,/,0,,0,0
38,117,23,26,GO,47,/,0,,0,0
38,114,23,27,GO,47,/,0,,0,0
38,113,23,28,GO,47,/,0,,0,0
38,110,23,29,GO,47,/,0,,0,0
38,109,23,30,GO,47,/,0,,0,0
38,106,23,31,GO,47,/,0,,0,0
38,105,23,32,GO,47,/,0,,0,0
39,118,23,33,GO,47,/,0,,0,0
39,117,23,34,GO,47,/,0,,0,0
39,114,23,35,GO,47,/,0,,0,0
39,113,23,36,GO,36,$,0,,26705,0
39,110,23,37,GO,47,/,0,,0,0
39,109,23,38,GO,47,/,0,,0,0
39,106,23,39,GO,47,/,0,,0,0
39,105,23,40,GO,47,/,0,,0,0
40,118,23,41,GO,47,/,0,,0,0
40,117,23,42,GO,47,/,0,,0,0
40,114,23,43,GO,47,/,0,,0,0
40,113,23,44,GO,47,/,0,,0,0
40,110,23,45,GO,47,/,0,,0,0
40,109,23,46,GO,47,/,0,,0,0
40,106,23,47,GO,47,/,0,,0,0
40,105,23,48,GO,47,/,0,,0,0
41,118,23,49,GO,47,/,0,,0,0
41,117,23,50,GO,47,/,0,,0,0
41,114,23,51,GO,47,/,0,,0,0
41,113,23,52,GO,47,/,0,,0,0
41,110,23,53,GO,47,/,0,,0,0
41,109,23,54,GO,47,/,0,,0,0
41,106,23,55,GO,47,/,0,,0,0
41,105,23,56,GO,47,/,0,,0,0
42,118,23,57,GO,47,/,0,,0,0
42,117,23,58,GO,47,/,0,,0,0
42,114,23,59,GO,47,/,0,,0,0
42,113,23,60,GO,47,/,0,,0,0
42,110,23,61,GO,47,/,0,,0,0
42,109,23,62,GO,47,/,0,,0,0
42,106,23,63,GO,47,/,0,,0,0
42,105,23,64,GO,47,/,0,,0,0
43,118,23,65,GO,47,/,0,,0,0
